amount,time
1981.30,Tue Feb 25 12:30:10 2020
1981.00,Tue Feb 25 12:30:12 2020
1981.30,Tue Feb 25 12:30:14 2020
1981.30,Tue Feb 25 12:30:16 2020
1981.00,Tue Feb 25 12:30:18 2020
1980.45,Tue Feb 25 12:30:20 2020
1981.25,Tue Feb 25 12:30:22 2020
1981.25,Tue Feb 25 12:30:24 2020
1981.00,Tue Feb 25 12:30:26 2020
1981.55,Tue Feb 25 12:30:28 2020
1981.00,Tue Feb 25 12:30:30 2020
1981.75,Tue Feb 25 12:30:32 2020
1981.00,Tue Feb 25 12:30:34 2020
1982.00,Tue Feb 25 12:30:36 2020
1981.00,Tue Feb 25 12:30:38 2020
1980.55,Tue Feb 25 12:30:40 2020
1980.45,Tue Feb 25 12:30:42 2020
1981.50,Tue Feb 25 12:30:44 2020
1981.65,Tue Feb 25 12:30:46 2020
1980.60,Tue Feb 25 12:30:48 2020
1982.00,Tue Feb 25 12:30:50 2020
1980.65,Tue Feb 25 12:30:52 2020
1980.75,Tue Feb 25 12:30:54 2020
1982.00,Tue Feb 25 12:30:56 2020
1982.00,Tue Feb 25 12:30:58 2020
1982.00,Tue Feb 25 12:31:00 2020
1981.95,Tue Feb 25 12:31:02 2020
1982.35,Tue Feb 25 12:31:04 2020
1982.60,Tue Feb 25 12:31:06 2020
1982.15,Tue Feb 25 12:31:08 2020
1982.15,Tue Feb 25 12:31:10 2020
1982.20,Tue Feb 25 12:31:12 2020
1982.25,Tue Feb 25 12:31:14 2020
1983.00,Tue Feb 25 12:31:16 2020
1982.55,Tue Feb 25 12:31:18 2020
1983.00,Tue Feb 25 12:31:20 2020
1982.00,Tue Feb 25 12:31:22 2020
1983.95,Tue Feb 25 12:31:24 2020
1983.35,Tue Feb 25 12:31:26 2020
1982.85,Tue Feb 25 12:31:28 2020
1983.00,Tue Feb 25 12:31:30 2020
1983.10,Tue Feb 25 12:31:32 2020
1983.20,Tue Feb 25 12:31:34 2020
1983.95,Tue Feb 25 12:31:36 2020
1983.45,Tue Feb 25 12:31:38 2020
1983.25,Tue Feb 25 12:31:40 2020
1983.25,Tue Feb 25 12:31:42 2020
1983.75,Tue Feb 25 12:31:44 2020
1983.25,Tue Feb 25 12:31:46 2020
1983.65,Tue Feb 25 12:31:48 2020
1982.00,Tue Feb 25 12:31:50 2020
1983.30,Tue Feb 25 12:31:52 2020
1982.40,Tue Feb 25 12:31:54 2020
1983.00,Tue Feb 25 12:31:56 2020
1983.25,Tue Feb 25 12:31:58 2020
1983.00,Tue Feb 25 12:32:00 2020
1983.00,Tue Feb 25 12:32:02 2020
1983.00,Tue Feb 25 12:32:04 2020
1982.05,Tue Feb 25 12:32:06 2020
1982.35,Tue Feb 25 12:32:08 2020
1983.00,Tue Feb 25 12:32:10 2020
1982.20,Tue Feb 25 12:32:12 2020
1982.15,Tue Feb 25 12:32:14 2020
1982.15,Tue Feb 25 12:32:16 2020
1982.15,Tue Feb 25 12:32:18 2020
1982.00,Tue Feb 25 12:32:20 2020
1982.15,Tue Feb 25 12:32:22 2020
1981.55,Tue Feb 25 12:32:24 2020
1982.00,Tue Feb 25 12:32:26 2020
1982.15,Tue Feb 25 12:32:28 2020
1982.15,Tue Feb 25 12:32:30 2020
1983.00,Tue Feb 25 12:32:32 2020
1982.50,Tue Feb 25 12:32:34 2020
1982.00,Tue Feb 25 12:32:36 2020
1982.00,Tue Feb 25 12:32:38 2020
1982.45,Tue Feb 25 12:32:40 2020
1982.45,Tue Feb 25 12:32:42 2020
1982.50,Tue Feb 25 12:32:44 2020
1982.95,Tue Feb 25 12:32:46 2020
1982.45,Tue Feb 25 12:32:48 2020
1982.05,Tue Feb 25 12:32:50 2020
1982.95,Tue Feb 25 12:32:52 2020
1983.00,Tue Feb 25 12:32:54 2020
1983.00,Tue Feb 25 12:32:56 2020
1982.45,Tue Feb 25 12:32:58 2020
1982.45,Tue Feb 25 12:33:00 2020
1983.00,Tue Feb 25 12:33:02 2020
1982.45,Tue Feb 25 12:33:04 2020
1982.45,Tue Feb 25 12:33:06 2020
1983.00,Tue Feb 25 12:33:08 2020
1983.25,Tue Feb 25 12:33:10 2020
1983.50,Tue Feb 25 12:33:12 2020
1983.50,Tue Feb 25 12:33:14 2020
1983.95,Tue Feb 25 12:33:16 2020
1983.00,Tue Feb 25 12:33:18 2020
1983.00,Tue Feb 25 12:33:20 2020
1983.00,Tue Feb 25 12:33:22 2020
1982.65,Tue Feb 25 12:33:24 2020
1983.50,Tue Feb 25 12:33:26 2020
1984.00,Tue Feb 25 12:33:28 2020
1983.15,Tue Feb 25 12:33:30 2020
1983.15,Tue Feb 25 12:33:32 2020
1983.30,Tue Feb 25 12:33:34 2020
1983.30,Tue Feb 25 12:33:36 2020
1983.60,Tue Feb 25 12:33:38 2020
1983.60,Tue Feb 25 12:33:40 2020
1982.45,Tue Feb 25 12:33:42 2020
1982.95,Tue Feb 25 12:33:44 2020
1983.00,Tue Feb 25 12:33:46 2020
1983.00,Tue Feb 25 12:33:48 2020
1983.00,Tue Feb 25 12:33:50 2020
1983.00,Tue Feb 25 12:33:52 2020
1983.00,Tue Feb 25 12:33:54 2020
1983.00,Tue Feb 25 12:33:56 2020
1982.50,Tue Feb 25 12:33:58 2020
1983.00,Tue Feb 25 12:34:00 2020
1983.00,Tue Feb 25 12:34:02 2020
1983.15,Tue Feb 25 12:34:04 2020
1983.00,Tue Feb 25 12:34:06 2020
1983.50,Tue Feb 25 12:34:08 2020
1983.00,Tue Feb 25 12:34:10 2020
1982.60,Tue Feb 25 12:34:12 2020
1982.60,Tue Feb 25 12:34:14 2020
1983.00,Tue Feb 25 12:34:16 2020
1982.85,Tue Feb 25 12:34:18 2020
1982.45,Tue Feb 25 12:34:20 2020
1982.45,Tue Feb 25 12:34:22 2020
1982.45,Tue Feb 25 12:34:24 2020
1982.45,Tue Feb 25 12:34:26 2020
1982.45,Tue Feb 25 12:34:28 2020
1982.15,Tue Feb 25 12:34:30 2020
1982.60,Tue Feb 25 12:34:32 2020
1982.15,Tue Feb 25 12:34:34 2020
1982.60,Tue Feb 25 12:34:36 2020
1982.60,Tue Feb 25 12:34:38 2020
1982.00,Tue Feb 25 12:34:40 2020
1981.35,Tue Feb 25 12:34:42 2020
1981.35,Tue Feb 25 12:34:44 2020
1982.00,Tue Feb 25 12:34:46 2020
1981.45,Tue Feb 25 12:34:48 2020
1981.30,Tue Feb 25 12:34:50 2020
1982.15,Tue Feb 25 12:34:52 2020
1981.20,Tue Feb 25 12:34:54 2020
1981.35,Tue Feb 25 12:34:56 2020
1982.20,Tue Feb 25 12:34:58 2020
1981.35,Tue Feb 25 12:35:00 2020
1982.15,Tue Feb 25 12:35:02 2020
1981.35,Tue Feb 25 12:35:04 2020
1981.35,Tue Feb 25 12:35:06 2020
1981.35,Tue Feb 25 12:35:08 2020
1982.20,Tue Feb 25 12:35:10 2020
1981.40,Tue Feb 25 12:35:12 2020
1983.00,Tue Feb 25 12:35:14 2020
1982.50,Tue Feb 25 12:35:16 2020
1982.00,Tue Feb 25 12:35:18 2020
1982.00,Tue Feb 25 12:35:20 2020
1982.00,Tue Feb 25 12:35:22 2020
1982.20,Tue Feb 25 12:35:24 2020
1981.50,Tue Feb 25 12:35:26 2020
1981.50,Tue Feb 25 12:35:28 2020
1981.50,Tue Feb 25 12:35:30 2020
1981.20,Tue Feb 25 12:35:32 2020
1980.20,Tue Feb 25 12:35:34 2020
1979.10,Tue Feb 25 12:35:36 2020
1979.10,Tue Feb 25 12:35:38 2020
1978.70,Tue Feb 25 12:35:40 2020
1979.10,Tue Feb 25 12:35:42 2020
1979.60,Tue Feb 25 12:35:44 2020
1979.10,Tue Feb 25 12:35:46 2020
1978.70,Tue Feb 25 12:35:48 2020
1979.05,Tue Feb 25 12:35:50 2020
1979.60,Tue Feb 25 12:35:52 2020
1980.40,Tue Feb 25 12:35:54 2020
1980.55,Tue Feb 25 12:35:56 2020
1979.10,Tue Feb 25 12:35:58 2020
1979.10,Tue Feb 25 12:36:00 2020
1980.00,Tue Feb 25 12:36:02 2020
1980.00,Tue Feb 25 12:36:04 2020
1979.10,Tue Feb 25 12:36:06 2020
1979.65,Tue Feb 25 12:36:08 2020
1979.65,Tue Feb 25 12:36:10 2020
1979.00,Tue Feb 25 12:36:12 2020
1979.10,Tue Feb 25 12:36:14 2020
1979.00,Tue Feb 25 12:36:16 2020
1979.00,Tue Feb 25 12:36:18 2020
1979.05,Tue Feb 25 12:36:20 2020
1978.30,Tue Feb 25 12:36:22 2020
1978.90,Tue Feb 25 12:36:24 2020
1978.50,Tue Feb 25 12:36:26 2020
1976.95,Tue Feb 25 12:36:28 2020
1977.15,Tue Feb 25 12:36:30 2020
1976.75,Tue Feb 25 12:36:32 2020
1978.00,Tue Feb 25 12:36:34 2020
1977.80,Tue Feb 25 12:36:36 2020
1978.20,Tue Feb 25 12:36:38 2020
1977.20,Tue Feb 25 12:36:40 2020
1977.15,Tue Feb 25 12:36:42 2020
1978.00,Tue Feb 25 12:36:44 2020
1978.00,Tue Feb 25 12:36:46 2020
1978.75,Tue Feb 25 12:36:48 2020
1977.90,Tue Feb 25 12:36:50 2020
1978.00,Tue Feb 25 12:36:52 2020
1977.00,Tue Feb 25 12:36:54 2020
1976.55,Tue Feb 25 12:36:56 2020
1976.10,Tue Feb 25 12:36:58 2020
1975.95,Tue Feb 25 12:37:00 2020
1967.00,Tue Feb 25 12:37:02 2020
1968.00,Tue Feb 25 12:37:04 2020
1967.00,Tue Feb 25 12:37:06 2020
1967.75,Tue Feb 25 12:37:08 2020
1969.00,Tue Feb 25 12:37:10 2020
1971.00,Tue Feb 25 12:37:12 2020
1970.30,Tue Feb 25 12:37:14 2020
1971.05,Tue Feb 25 12:37:16 2020
1969.15,Tue Feb 25 12:37:18 2020
1971.25,Tue Feb 25 12:37:20 2020
1971.80,Tue Feb 25 12:37:22 2020
1971.30,Tue Feb 25 12:37:24 2020
1972.30,Tue Feb 25 12:37:26 2020
1972.80,Tue Feb 25 12:37:28 2020
1971.70,Tue Feb 25 12:37:30 2020
1972.00,Tue Feb 25 12:37:32 2020
1971.70,Tue Feb 25 12:37:34 2020
1972.00,Tue Feb 25 12:37:36 2020
1971.95,Tue Feb 25 12:37:38 2020
1972.00,Tue Feb 25 12:37:40 2020
1972.10,Tue Feb 25 12:37:42 2020
1971.00,Tue Feb 25 12:37:44 2020
1970.00,Tue Feb 25 12:37:46 2020
1968.75,Tue Feb 25 12:37:48 2020
1969.00,Tue Feb 25 12:37:50 2020
1969.90,Tue Feb 25 12:37:52 2020
1969.00,Tue Feb 25 12:37:54 2020
1968.75,Tue Feb 25 12:37:56 2020
1968.60,Tue Feb 25 12:37:58 2020
1969.60,Tue Feb 25 12:38:00 2020
1969.00,Tue Feb 25 12:38:02 2020
1969.00,Tue Feb 25 12:38:04 2020
1969.00,Tue Feb 25 12:38:06 2020
1970.15,Tue Feb 25 12:38:08 2020
1968.55,Tue Feb 25 12:38:10 2020
1971.70,Tue Feb 25 12:38:12 2020
1970.05,Tue Feb 25 12:38:14 2020
1969.70,Tue Feb 25 12:38:16 2020
1969.60,Tue Feb 25 12:38:18 2020
1969.55,Tue Feb 25 12:38:20 2020
1969.50,Tue Feb 25 12:38:22 2020
1969.10,Tue Feb 25 12:38:24 2020
1970.00,Tue Feb 25 12:38:26 2020
1969.00,Tue Feb 25 12:38:28 2020
1969.00,Tue Feb 25 12:38:30 2020
1969.80,Tue Feb 25 12:38:32 2020
1969.90,Tue Feb 25 12:38:34 2020
1969.50,Tue Feb 25 12:38:36 2020
1970.05,Tue Feb 25 12:38:38 2020
1969.20,Tue Feb 25 12:38:40 2020
1970.00,Tue Feb 25 12:38:42 2020
1970.75,Tue Feb 25 12:38:44 2020
1971.70,Tue Feb 25 12:38:46 2020
1971.25,Tue Feb 25 12:38:48 2020
1971.75,Tue Feb 25 12:38:50 2020
1972.40,Tue Feb 25 12:38:52 2020
1972.15,Tue Feb 25 12:38:54 2020
1971.55,Tue Feb 25 12:38:56 2020
1971.55,Tue Feb 25 12:38:58 2020
1971.00,Tue Feb 25 12:39:00 2020
1971.00,Tue Feb 25 12:39:02 2020
1971.95,Tue Feb 25 12:39:04 2020
1972.00,Tue Feb 25 12:39:06 2020
1972.00,Tue Feb 25 12:39:08 2020
1971.90,Tue Feb 25 12:39:10 2020
1971.95,Tue Feb 25 12:39:12 2020
1972.00,Tue Feb 25 12:39:14 2020
1972.00,Tue Feb 25 12:39:16 2020
1972.00,Tue Feb 25 12:39:18 2020
1971.95,Tue Feb 25 12:39:20 2020
1972.00,Tue Feb 25 12:39:22 2020
1971.50,Tue Feb 25 12:39:24 2020
1972.00,Tue Feb 25 12:39:26 2020
1972.00,Tue Feb 25 12:39:28 2020
1971.95,Tue Feb 25 12:39:30 2020
1972.00,Tue Feb 25 12:39:32 2020
1972.40,Tue Feb 25 12:39:34 2020
1972.40,Tue Feb 25 12:39:36 2020
1972.40,Tue Feb 25 12:39:38 2020
1972.40,Tue Feb 25 12:39:40 2020
1972.40,Tue Feb 25 12:39:42 2020
1972.00,Tue Feb 25 12:39:44 2020
1971.30,Tue Feb 25 12:39:46 2020
1971.90,Tue Feb 25 12:39:48 2020
1970.25,Tue Feb 25 12:39:50 2020
1971.85,Tue Feb 25 12:39:52 2020
1972.00,Tue Feb 25 12:39:54 2020
1970.05,Tue Feb 25 12:39:56 2020
1971.00,Tue Feb 25 12:39:58 2020
1971.10,Tue Feb 25 12:40:00 2020
1971.05,Tue Feb 25 12:40:02 2020
1971.10,Tue Feb 25 12:40:04 2020
1972.00,Tue Feb 25 12:40:06 2020
1973.00,Tue Feb 25 12:40:08 2020
1973.20,Tue Feb 25 12:40:10 2020
1973.75,Tue Feb 25 12:40:12 2020
1973.30,Tue Feb 25 12:40:14 2020
1973.20,Tue Feb 25 12:40:16 2020
1973.75,Tue Feb 25 12:40:18 2020
1973.20,Tue Feb 25 12:40:20 2020
1973.70,Tue Feb 25 12:40:22 2020
1973.80,Tue Feb 25 12:40:24 2020
1973.75,Tue Feb 25 12:40:26 2020
1973.80,Tue Feb 25 12:40:28 2020
1974.00,Tue Feb 25 12:40:30 2020
1975.00,Tue Feb 25 12:40:32 2020
1977.55,Tue Feb 25 12:40:34 2020
1977.55,Tue Feb 25 12:40:36 2020
1977.00,Tue Feb 25 12:40:38 2020
1976.90,Tue Feb 25 12:40:40 2020
1978.00,Tue Feb 25 12:40:42 2020
1978.00,Tue Feb 25 12:40:44 2020
1976.20,Tue Feb 25 12:40:46 2020
1976.70,Tue Feb 25 12:40:48 2020
1976.00,Tue Feb 25 12:40:50 2020
1975.65,Tue Feb 25 12:40:52 2020
1975.95,Tue Feb 25 12:40:54 2020
1975.55,Tue Feb 25 12:40:56 2020
1974.60,Tue Feb 25 12:40:58 2020
1975.00,Tue Feb 25 12:41:00 2020
1974.95,Tue Feb 25 12:41:02 2020
1974.55,Tue Feb 25 12:41:04 2020
1973.75,Tue Feb 25 12:41:06 2020
1972.50,Tue Feb 25 12:41:08 2020
1972.40,Tue Feb 25 12:41:10 2020
1974.70,Tue Feb 25 12:41:12 2020
1972.95,Tue Feb 25 12:41:14 2020
1974.45,Tue Feb 25 12:41:16 2020
1973.80,Tue Feb 25 12:41:18 2020
1973.25,Tue Feb 25 12:41:20 2020
1974.55,Tue Feb 25 12:41:22 2020
1974.00,Tue Feb 25 12:41:24 2020
1974.80,Tue Feb 25 12:41:26 2020
1974.25,Tue Feb 25 12:41:28 2020
1974.80,Tue Feb 25 12:41:30 2020
1973.55,Tue Feb 25 12:41:32 2020
1974.00,Tue Feb 25 12:41:34 2020
1974.00,Tue Feb 25 12:41:36 2020
1972.50,Tue Feb 25 12:41:38 2020
1973.00,Tue Feb 25 12:41:40 2020
1973.25,Tue Feb 25 12:41:42 2020
1973.90,Tue Feb 25 12:41:44 2020
1974.00,Tue Feb 25 12:41:46 2020
1974.00,Tue Feb 25 12:41:48 2020
1973.95,Tue Feb 25 12:41:50 2020
1974.00,Tue Feb 25 12:41:52 2020
1974.00,Tue Feb 25 12:41:54 2020
1974.90,Tue Feb 25 12:41:56 2020
1974.35,Tue Feb 25 12:41:58 2020
1975.00,Tue Feb 25 12:42:00 2020
1975.00,Tue Feb 25 12:42:02 2020
1974.35,Tue Feb 25 12:42:04 2020
1975.15,Tue Feb 25 12:42:06 2020
1974.45,Tue Feb 25 12:42:08 2020
1974.80,Tue Feb 25 12:42:10 2020
1974.80,Tue Feb 25 12:42:12 2020
1975.20,Tue Feb 25 12:42:14 2020
1975.00,Tue Feb 25 12:42:16 2020
1974.80,Tue Feb 25 12:42:18 2020
1974.80,Tue Feb 25 12:42:20 2020
1975.00,Tue Feb 25 12:42:22 2020
1974.00,Tue Feb 25 12:42:24 2020
1974.70,Tue Feb 25 12:42:26 2020
1974.70,Tue Feb 25 12:42:28 2020
1974.70,Tue Feb 25 12:42:30 2020
1974.65,Tue Feb 25 12:42:32 2020
1974.05,Tue Feb 25 12:42:34 2020
1974.00,Tue Feb 25 12:42:36 2020
1974.00,Tue Feb 25 12:42:38 2020
1975.00,Tue Feb 25 12:42:40 2020
1974.70,Tue Feb 25 12:42:42 2020
1975.00,Tue Feb 25 12:42:44 2020
1974.70,Tue Feb 25 12:42:46 2020
1974.00,Tue Feb 25 12:42:48 2020
1974.65,Tue Feb 25 12:42:50 2020
1974.70,Tue Feb 25 12:42:52 2020
1974.70,Tue Feb 25 12:42:54 2020
1974.20,Tue Feb 25 12:42:56 2020
1974.30,Tue Feb 25 12:42:58 2020
1974.30,Tue Feb 25 12:43:00 2020
1974.10,Tue Feb 25 12:43:02 2020
1974.00,Tue Feb 25 12:43:04 2020
1974.10,Tue Feb 25 12:43:06 2020
1974.10,Tue Feb 25 12:43:08 2020
1974.00,Tue Feb 25 12:43:10 2020
1973.45,Tue Feb 25 12:43:12 2020
1973.35,Tue Feb 25 12:43:14 2020
1974.00,Tue Feb 25 12:43:16 2020
1974.00,Tue Feb 25 12:43:18 2020
1973.90,Tue Feb 25 12:43:20 2020
1973.40,Tue Feb 25 12:43:22 2020
1973.40,Tue Feb 25 12:43:24 2020
1973.90,Tue Feb 25 12:43:26 2020
1973.90,Tue Feb 25 12:43:28 2020
1973.00,Tue Feb 25 12:43:30 2020
1973.00,Tue Feb 25 12:43:32 2020
1973.00,Tue Feb 25 12:43:34 2020
1975.00,Tue Feb 25 12:43:36 2020
1974.20,Tue Feb 25 12:43:38 2020
1974.40,Tue Feb 25 12:43:40 2020
1974.40,Tue Feb 25 12:43:42 2020
1973.95,Tue Feb 25 12:43:44 2020
1974.40,Tue Feb 25 12:43:46 2020
1974.60,Tue Feb 25 12:43:48 2020
1974.95,Tue Feb 25 12:43:50 2020
1974.00,Tue Feb 25 12:43:52 2020
1974.45,Tue Feb 25 12:43:54 2020
1974.40,Tue Feb 25 12:43:56 2020
1973.90,Tue Feb 25 12:43:58 2020
1974.00,Tue Feb 25 12:44:00 2020
1974.00,Tue Feb 25 12:44:02 2020
1973.40,Tue Feb 25 12:44:04 2020
1973.00,Tue Feb 25 12:44:06 2020
1974.00,Tue Feb 25 12:44:08 2020
1973.40,Tue Feb 25 12:44:10 2020
1973.00,Tue Feb 25 12:44:12 2020
1973.40,Tue Feb 25 12:44:14 2020
1973.15,Tue Feb 25 12:44:16 2020
1973.20,Tue Feb 25 12:44:18 2020
1973.45,Tue Feb 25 12:44:20 2020
1973.40,Tue Feb 25 12:44:22 2020
1972.00,Tue Feb 25 12:44:24 2020
1971.50,Tue Feb 25 12:44:26 2020
1971.85,Tue Feb 25 12:44:28 2020
1971.50,Tue Feb 25 12:44:30 2020
1970.00,Tue Feb 25 12:44:32 2020
1970.95,Tue Feb 25 12:44:34 2020
1971.00,Tue Feb 25 12:44:36 2020
1971.00,Tue Feb 25 12:44:38 2020
1970.20,Tue Feb 25 12:44:40 2020
1971.00,Tue Feb 25 12:44:42 2020
1970.20,Tue Feb 25 12:44:44 2020
1971.45,Tue Feb 25 12:44:46 2020
1970.00,Tue Feb 25 12:44:48 2020
1970.00,Tue Feb 25 12:44:50 2020
1970.75,Tue Feb 25 12:44:52 2020
1970.10,Tue Feb 25 12:44:54 2020
1969.85,Tue Feb 25 12:44:56 2020
1969.85,Tue Feb 25 12:44:58 2020
1969.60,Tue Feb 25 12:45:00 2020
1969.00,Tue Feb 25 12:45:02 2020
1969.85,Tue Feb 25 12:45:04 2020
1969.85,Tue Feb 25 12:45:06 2020
1969.20,Tue Feb 25 12:45:08 2020
1970.00,Tue Feb 25 12:45:10 2020
1968.45,Tue Feb 25 12:45:12 2020
1969.00,Tue Feb 25 12:45:14 2020
1968.20,Tue Feb 25 12:45:16 2020
1968.30,Tue Feb 25 12:45:18 2020
1968.10,Tue Feb 25 12:45:20 2020
1969.00,Tue Feb 25 12:45:22 2020
1969.00,Tue Feb 25 12:45:24 2020
1969.00,Tue Feb 25 12:45:26 2020
1968.50,Tue Feb 25 12:45:28 2020
1968.90,Tue Feb 25 12:45:30 2020
1968.80,Tue Feb 25 12:45:32 2020
1968.05,Tue Feb 25 12:45:34 2020
1968.70,Tue Feb 25 12:45:36 2020
1968.80,Tue Feb 25 12:45:38 2020
1969.00,Tue Feb 25 12:45:40 2020
1968.00,Tue Feb 25 12:45:42 2020
1968.80,Tue Feb 25 12:45:44 2020
1968.65,Tue Feb 25 12:45:46 2020
1969.00,Tue Feb 25 12:45:48 2020
1969.00,Tue Feb 25 12:45:50 2020
1969.00,Tue Feb 25 12:45:52 2020
1968.60,Tue Feb 25 12:45:54 2020
1968.75,Tue Feb 25 12:45:56 2020
1968.00,Tue Feb 25 12:45:58 2020
1968.50,Tue Feb 25 12:46:00 2020
1968.00,Tue Feb 25 12:46:02 2020
1968.00,Tue Feb 25 12:46:04 2020
1966.40,Tue Feb 25 12:46:06 2020
1967.95,Tue Feb 25 12:46:08 2020
1967.75,Tue Feb 25 12:46:10 2020
1966.85,Tue Feb 25 12:46:12 2020
1966.30,Tue Feb 25 12:46:14 2020
1966.30,Tue Feb 25 12:46:16 2020
1966.35,Tue Feb 25 12:46:18 2020
1966.30,Tue Feb 25 12:46:20 2020
1966.05,Tue Feb 25 12:46:22 2020
1965.95,Tue Feb 25 12:46:24 2020
1965.10,Tue Feb 25 12:46:26 2020
1965.75,Tue Feb 25 12:46:28 2020
1965.00,Tue Feb 25 12:46:30 2020
1965.10,Tue Feb 25 12:46:32 2020
1965.00,Tue Feb 25 12:46:34 2020
1963.05,Tue Feb 25 12:46:36 2020
1964.20,Tue Feb 25 12:46:38 2020
1965.00,Tue Feb 25 12:46:40 2020
1964.00,Tue Feb 25 12:46:42 2020
1963.20,Tue Feb 25 12:46:44 2020
1963.85,Tue Feb 25 12:46:46 2020
1963.15,Tue Feb 25 12:46:48 2020
1963.80,Tue Feb 25 12:46:50 2020
1963.85,Tue Feb 25 12:46:52 2020
1963.25,Tue Feb 25 12:46:54 2020
1963.95,Tue Feb 25 12:46:56 2020
1964.00,Tue Feb 25 12:46:58 2020
1964.00,Tue Feb 25 12:47:00 2020
1965.90,Tue Feb 25 12:47:02 2020
1965.25,Tue Feb 25 12:47:04 2020
1966.00,Tue Feb 25 12:47:06 2020
1966.90,Tue Feb 25 12:47:08 2020
1966.05,Tue Feb 25 12:47:10 2020
1967.00,Tue Feb 25 12:47:12 2020
1967.50,Tue Feb 25 12:47:14 2020
1967.10,Tue Feb 25 12:47:16 2020
1967.00,Tue Feb 25 12:47:18 2020
1967.00,Tue Feb 25 12:47:20 2020
1966.80,Tue Feb 25 12:47:22 2020
1967.00,Tue Feb 25 12:47:24 2020
1967.10,Tue Feb 25 12:47:26 2020
1967.00,Tue Feb 25 12:47:28 2020
1967.00,Tue Feb 25 12:47:30 2020
1967.00,Tue Feb 25 12:47:32 2020
1967.75,Tue Feb 25 12:47:34 2020
1967.00,Tue Feb 25 12:47:36 2020
1967.75,Tue Feb 25 12:47:38 2020
1967.75,Tue Feb 25 12:47:40 2020
1967.95,Tue Feb 25 12:47:42 2020
1968.45,Tue Feb 25 12:47:44 2020
1968.70,Tue Feb 25 12:47:46 2020
1968.00,Tue Feb 25 12:47:48 2020
1967.75,Tue Feb 25 12:47:50 2020
1967.70,Tue Feb 25 12:47:52 2020
1967.70,Tue Feb 25 12:47:54 2020
1967.20,Tue Feb 25 12:47:56 2020
1967.95,Tue Feb 25 12:47:58 2020
1967.95,Tue Feb 25 12:48:00 2020
1968.00,Tue Feb 25 12:48:02 2020
1968.85,Tue Feb 25 12:48:04 2020
1968.20,Tue Feb 25 12:48:06 2020
1969.50,Tue Feb 25 12:48:08 2020
1970.00,Tue Feb 25 12:48:10 2020
1970.00,Tue Feb 25 12:48:12 2020
1968.00,Tue Feb 25 12:48:14 2020
1968.00,Tue Feb 25 12:48:16 2020
1968.00,Tue Feb 25 12:48:18 2020
1967.80,Tue Feb 25 12:48:20 2020
1967.00,Tue Feb 25 12:48:22 2020
1967.00,Tue Feb 25 12:48:24 2020
1967.25,Tue Feb 25 12:48:26 2020
1967.25,Tue Feb 25 12:48:28 2020
1966.95,Tue Feb 25 12:48:30 2020
1966.95,Tue Feb 25 12:48:32 2020
1967.25,Tue Feb 25 12:48:34 2020
1966.55,Tue Feb 25 12:48:36 2020
1967.00,Tue Feb 25 12:48:38 2020
1966.05,Tue Feb 25 12:48:40 2020
1967.25,Tue Feb 25 12:48:42 2020
1967.00,Tue Feb 25 12:48:44 2020
1967.75,Tue Feb 25 12:48:46 2020
1968.00,Tue Feb 25 12:48:48 2020
1967.75,Tue Feb 25 12:48:50 2020
1967.75,Tue Feb 25 12:48:52 2020
1968.00,Tue Feb 25 12:48:54 2020
1968.00,Tue Feb 25 12:48:56 2020
1968.90,Tue Feb 25 12:48:58 2020
1969.45,Tue Feb 25 12:49:00 2020
1969.40,Tue Feb 25 12:49:02 2020
1969.40,Tue Feb 25 12:49:04 2020
1969.45,Tue Feb 25 12:49:06 2020
1969.80,Tue Feb 25 12:49:08 2020
1969.80,Tue Feb 25 12:49:10 2020
1969.80,Tue Feb 25 12:49:12 2020
1969.45,Tue Feb 25 12:49:14 2020
1969.45,Tue Feb 25 12:49:16 2020
1969.90,Tue Feb 25 12:49:18 2020
1969.80,Tue Feb 25 12:49:20 2020
1969.45,Tue Feb 25 12:49:22 2020
1969.45,Tue Feb 25 12:49:24 2020
1969.40,Tue Feb 25 12:49:26 2020
1969.40,Tue Feb 25 12:49:28 2020
1969.20,Tue Feb 25 12:49:30 2020
1968.00,Tue Feb 25 12:49:32 2020
1968.15,Tue Feb 25 12:49:34 2020
1968.95,Tue Feb 25 12:49:36 2020
1968.60,Tue Feb 25 12:49:38 2020
1968.00,Tue Feb 25 12:49:40 2020
1968.00,Tue Feb 25 12:49:42 2020
1967.00,Tue Feb 25 12:49:44 2020
1967.00,Tue Feb 25 12:49:46 2020
1967.00,Tue Feb 25 12:49:48 2020
1967.00,Tue Feb 25 12:49:50 2020
1967.00,Tue Feb 25 12:49:52 2020
1968.00,Tue Feb 25 12:49:54 2020
1968.00,Tue Feb 25 12:49:56 2020
1968.60,Tue Feb 25 12:49:58 2020
1968.05,Tue Feb 25 12:50:00 2020
1968.30,Tue Feb 25 12:50:02 2020
1968.00,Tue Feb 25 12:50:04 2020
1967.60,Tue Feb 25 12:50:06 2020
1968.35,Tue Feb 25 12:50:08 2020
1968.00,Tue Feb 25 12:50:10 2020
1968.00,Tue Feb 25 12:50:12 2020
1968.15,Tue Feb 25 12:50:14 2020
1969.00,Tue Feb 25 12:50:16 2020
1967.20,Tue Feb 25 12:50:18 2020
1968.00,Tue Feb 25 12:50:20 2020
1968.00,Tue Feb 25 12:50:22 2020
1967.00,Tue Feb 25 12:50:24 2020
