amount,time
1962.00,6985-02-02 01:11:16
1962.00,6985-02-02 01:16:16
1961.45,6985-02-02 01:21:16
1962.00,6985-02-02 01:26:16
1962.00,6985-02-02 01:31:16
1962.00,6985-02-02 01:36:14
1961.95,6985-02-02 01:41:16
1961.95,6985-02-02 01:46:16
1961.95,6985-02-02 01:51:16
1961.95,6985-02-02 01:56:13
1961.95,6985-02-02 02:01:16
1961.95,6985-02-02 02:06:16
1962.00,6985-02-02 02:11:14
1961.95,6985-02-02 02:16:16
1961.55,6985-02-02 02:21:16
1962.00,6985-02-02 02:26:13
1962.00,6985-02-02 02:31:13
1962.00,6985-02-02 02:36:16
1962.00,6985-02-02 02:41:14
1962.00,6985-02-02 02:46:12
1962.00,6985-02-02 02:51:16
1962.00,6985-02-02 02:56:16
1962.00,6985-02-02 03:01:13
1962.00,6985-02-02 03:06:16
1962.00,6985-02-02 03:11:16
1961.15,6985-02-02 03:16:12
1961.85,6985-02-02 03:21:16
1962.00,6985-02-02 03:26:16
1962.00,6985-02-02 03:31:16
1962.05,6985-02-02 03:36:16
1962.50,6985-02-02 03:41:13
1962.55,6985-02-02 03:46:16
1962.00,6985-02-02 03:51:16
1962.90,6985-02-02 03:56:16
1962.10,6985-02-02 04:01:15
1962.85,6985-02-02 04:06:13
1962.55,6985-02-02 04:11:12
1963.00,6985-02-02 04:16:16
1962.80,6985-02-02 04:21:16
1962.80,6985-02-02 04:26:12
1963.00,6985-02-02 04:31:12
1962.90,6985-02-02 04:36:14
1963.90,6985-02-02 04:41:12
1963.20,6985-02-02 04:46:16
1964.00,6985-02-02 04:51:12
1964.00,6985-02-02 04:56:16
1964.00,6985-02-02 05:01:16
1963.30,6985-02-02 05:06:15
1963.90,6985-02-02 05:11:13
1964.90,6985-02-02 05:16:16
1965.95,6985-02-02 05:21:16
1969.70,6985-02-02 05:26:16
1968.90,6985-02-02 05:31:16
1967.00,6985-02-02 05:36:13
1966.50,6985-02-02 05:41:16
1966.85,6985-02-02 05:46:12
1967.00,6985-02-02 05:51:16
1966.80,6985-02-02 05:56:14
1966.50,6985-02-02 06:01:16
1967.60,6985-02-02 06:06:16
1966.70,6985-02-02 06:11:12
1966.00,6985-02-02 06:16:13
1965.00,6985-02-02 06:21:16
1964.20,6985-02-02 06:26:16
1964.80,6985-02-02 06:31:16
1964.70,6985-02-02 06:36:16
1964.60,6985-02-02 06:41:15
1964.00,6985-02-02 06:46:16
1964.00,6985-02-02 06:51:14
1964.00,6985-02-02 06:56:16
1964.00,6985-02-02 07:01:13
1965.00,6985-02-02 07:06:15
1965.70,6985-02-02 07:11:13
1967.45,6985-02-02 07:16:12
1967.00,6985-02-02 07:21:15
1967.00,6985-02-02 07:26:15
1967.50,6985-02-02 07:31:15
1967.50,6985-02-02 07:36:16
1969.00,6985-02-02 07:41:16
1968.00,6985-02-02 07:46:14
1968.90,6985-02-02 07:51:13
1967.80,6985-02-02 07:56:15
1968.00,6985-02-02 08:01:15
1967.50,6985-02-02 08:06:15
1968.00,6985-02-02 08:11:11
1968.00,6985-02-02 08:16:12
1967.80,6985-02-02 08:21:14
1967.00,6985-02-02 08:26:15
1967.05,6985-02-02 08:31:12
1966.10,6985-02-02 08:36:12
1966.15,6985-02-02 08:41:16
1965.85,6985-02-02 08:46:12
1966.80,6985-02-02 08:51:15
1967.80,6985-02-02 08:56:15
1966.10,6985-02-02 09:01:15
1965.55,6985-02-02 09:04:39
1967.00,6985-02-02 09:09:39
1966.70,6985-02-02 09:14:39
1966.90,6985-02-02 09:19:39
1966.95,6985-02-02 09:24:39
1966.15,6985-02-02 09:29:39
1967.75,6985-02-02 09:36:13
1966.15,6985-02-02 09:41:15
1967.00,6985-02-02 09:46:12
1967.70,6985-02-02 09:51:15
1967.10,6985-02-02 09:56:12
1966.15,6985-02-02 10:01:15
1966.30,6985-02-02 10:06:15
1966.65,6985-02-02 10:11:12
1966.00,6985-02-02 10:16:15
1965.50,6985-02-02 10:21:11
1965.00,6985-02-02 10:26:15
1966.00,6985-02-02 10:31:15
1965.40,6985-02-02 10:36:15
1965.40,6985-02-02 10:41:15
1965.40,6985-02-02 10:46:11
1966.25,6985-02-02 10:51:13
1965.00,6985-02-02 10:56:11
1966.00,6985-02-02 11:01:15
1966.85,6985-02-02 11:06:15
1966.85,6985-02-02 11:11:13
1966.00,6985-02-02 11:16:15
1966.50,6985-02-02 11:21:19
1966.50,6985-02-02 11:26:13
1966.85,6985-02-02 11:31:15
1966.00,6985-02-02 11:36:15
1966.05,6985-02-02 11:41:14
1966.05,6985-02-02 11:46:15
1966.15,6985-02-02 11:51:15
1966.50,6985-02-02 11:56:11
1966.50,6985-02-02 12:01:13
1966.15,6985-02-02 12:06:11
1966.10,6985-02-02 12:11:15
1966.25,6985-02-02 12:16:15
1966.05,6985-02-02 12:21:12
1966.10,6985-02-02 12:26:11
1966.50,6985-02-02 12:31:15
1966.00,6985-02-02 12:36:13
1965.20,6985-02-02 12:41:12
1965.20,6985-02-02 12:46:15
1965.95,6985-02-02 12:51:15
1965.10,6985-02-02 12:56:15
1965.10,6985-02-02 13:01:11
1965.80,6985-02-02 13:06:11
1965.75,6985-02-02 13:11:15
1965.15,6985-02-02 13:16:13
1965.20,6985-02-02 13:21:13
1966.00,6985-02-02 13:26:15
1965.80,6985-02-02 13:31:15
1966.00,6985-02-02 13:36:11
1966.00,6985-02-02 13:41:15
1965.00,6985-02-02 13:46:11
1965.75,6985-02-02 13:51:15
1965.00,6985-02-02 13:56:11
1964.95,6985-02-02 14:01:14
1964.90,6985-02-02 14:06:15
1964.80,6985-02-02 14:11:14
1964.70,6985-02-02 14:16:11
1964.70,6985-02-02 14:21:14
1964.70,6985-02-02 14:26:15
1964.70,6985-02-02 14:31:15
1964.10,6985-02-02 14:36:15
1964.50,6985-02-02 14:41:15
1964.50,6985-02-02 14:46:11
1964.15,6985-02-02 14:51:10
1964.80,6985-02-02 14:56:15
1965.45,6985-02-02 15:01:12
1964.50,6985-02-02 15:06:15
1964.50,6985-02-02 15:11:14
1964.50,6985-02-02 15:16:15
1964.50,6985-02-02 15:21:14
1964.20,6985-02-02 15:26:15
1965.00,6985-02-02 15:31:14
1965.00,6985-02-02 15:36:13
1964.25,6985-02-02 15:41:11
1964.95,6985-02-02 15:46:10
1964.25,6985-02-02 15:51:15
1964.25,6985-02-02 15:56:12
1964.25,6985-02-02 16:01:10
1963.80,6985-02-02 16:06:12
1963.80,6985-02-02 16:11:14
1962.20,6985-02-02 16:16:15
1962.20,6985-02-02 16:21:15
1962.55,6985-02-02 16:26:15
1962.65,6985-02-02 16:31:14
1962.85,6985-02-02 16:36:15
1963.00,6985-02-02 16:41:13
1963.00,6985-02-02 16:46:14
1963.00,6985-02-02 16:51:15
1963.00,6985-02-02 16:56:10
1962.35,6985-02-02 17:01:14
1963.00,6985-02-02 17:06:14
1963.00,6985-02-02 17:11:12
1963.00,6985-02-02 17:16:10
1963.95,6985-02-02 17:21:14
1963.00,6985-02-02 17:26:14
1963.00,6985-02-02 17:31:14
1963.95,6985-02-02 17:36:12
1963.50,6985-02-02 17:41:14
1963.00,6985-02-02 17:46:14
1962.40,6985-02-02 17:51:14
1962.45,6985-02-02 17:56:12
1963.00,6985-02-02 18:01:14
1962.50,6985-02-02 18:06:10
1962.45,6985-02-02 18:11:14
1962.45,6985-02-02 18:16:14
1962.40,6985-02-02 18:21:11
1962.00,6985-02-02 18:26:10
1963.00,6985-02-02 18:31:13
1962.20,6985-02-02 18:36:14
1962.45,6985-02-02 18:41:11
1962.45,6985-02-02 18:46:11
1962.40,6985-02-02 18:51:13
1962.40,6985-02-02 18:56:12
1962.00,6985-02-02 19:01:10
1961.60,6985-02-02 19:06:14
1961.90,6985-02-02 19:11:17
1962.00,6985-02-02 19:16:11
1962.00,6985-02-02 19:21:14
1961.90,6985-02-02 19:26:11
1961.90,6985-02-02 19:31:14
1961.50,6985-02-02 19:36:14
1961.50,52120-12-01 03:22:25
