-0.56,793.95,1582697403817
-0.56,793.95,1582697405641
-0.56,793.90,1582697407754
-0.56,793.95,1582697409773
-0.55,794.00,1582697411680
-0.55,794.00,1582697413700
-0.56,793.90,1582697415821
-0.55,794.00,1582697417634
-0.55,794.00,1582697419643
-0.55,794.00,1582697421777
-0.54,794.05,1582697423674
-0.55,794.00,1582697425691
-0.55,794.00,1582697427719
-0.55,794.00,1582697429654
-0.55,794.00,1582697431703
-0.54,794.05,1582697433631
-0.55,794.00,1582697435667
-0.55,794.00,1582697437767
-0.55,794.00,1582697439764
-0.54,794.05,1582697441667
-0.55,794.00,1582697443733
-0.55,794.00,1582697445795
-0.55,794.00,1582697447647
-0.55,794.00,1582697449794
-0.55,794.00,1582697451629
-0.55,794.00,1582697453672
-0.55,794.00,1582697455733
-0.55,794.00,1582697457631
-0.55,794.00,1582697459650
-0.55,794.00,1582697461716
-0.54,794.10,1582697463779
-0.55,794.00,1582697465670
-0.54,794.10,1582697467733
-0.54,794.10,1582697469629
-0.54,794.10,1582697471643
-0.55,794.00,1582697473733
-0.55,794.00,1582697475678
-0.56,793.95,1582697477664
-0.55,794.00,1582697479472
-0.55,794.00,1582697481504
-0.55,794.00,1582697483426
-0.56,793.90,1582697485531
-0.55,794.00,1582697487458
-0.55,794.00,1582697489442
-0.54,794.05,1582697491490
-0.55,794.00,1582697493657
-0.55,794.00,1582697495430
-0.55,794.00,1582697497455
-0.54,794.05,1582697499474
-0.54,794.05,1582697501487
-0.54,794.05,1582697503443
-0.55,794.00,1582697505508
-0.55,794.00,1582697507633
-0.55,794.00,1582697509470
-0.56,793.95,1582697511557
-0.55,794.00,1582697513486
-0.55,794.00,1582697515486
-0.55,794.00,1582697517657
-0.55,794.00,1582697519429
-0.54,794.05,1582697521482
-0.54,794.10,1582697523585
-0.55,794.00,1582697525430
-0.54,794.10,1582697527526
-0.55,794.00,1582697529495
-0.55,794.00,1582697531503
-0.54,794.05,1582697533488
-0.54,794.10,1582697535565
-0.54,794.05,1582697537422
-0.55,794.00,1582697539472
-0.56,793.95,1582697541411
-0.55,794.00,1582697543453
-0.55,794.00,1582697545582
-0.55,794.00,1582697547418
-0.55,794.00,1582697549458
-0.55,794.00,1582697551410
-0.55,794.00,1582697553412
-0.55,794.00,1582697555468
-0.56,793.95,1582697557548
-0.56,793.95,1582697559573
-0.55,794.00,1582697561428
-0.55,794.00,1582697563518
-0.54,794.10,1582697565608
-0.54,794.10,1582697567488
-0.55,794.00,1582697569419
-0.53,794.20,1582697571563
-0.53,794.20,1582697573474
-0.54,794.10,1582697575487
-0.55,794.00,1582697577605
-0.55,794.00,1582697579424
-0.54,794.10,1582697581526
-0.55,794.00,1582697583556
-0.55,794.00,1582697585419
-0.52,794.25,1582697587536
-0.54,794.05,1582697589502
-0.53,794.20,1582697591458
-0.54,794.10,1582697593515
-0.53,794.15,1582697595411
-0.54,794.10,1582697597435
-0.54,794.10,1582697599498
-0.55,794.00,1582697601580
-0.54,794.05,1582697603458
-0.52,794.25,1582697605559
-0.54,794.05,1582697607551
-0.53,794.15,1582697609427
-0.55,794.00,1582697611547
-0.55,794.00,1582697613551
-0.54,794.10,1582697615425
-0.54,794.05,1582697617554
-0.53,794.15,1582697619527
-0.53,794.15,1582697621485
-0.53,794.15,1582697623452
-0.54,794.10,1582697625684
-0.55,794.00,1582697627435
-0.55,794.00,1582697629408
-0.56,793.90,1582697631475
-0.56,793.90,1582697633495
-0.55,794.00,1582697635478
-0.55,794.00,1582697637579
-0.55,794.00,1582697639442
-0.55,794.00,1582697641525
-0.53,794.15,1582697643408
-0.55,794.00,1582697645425
-0.51,794.30,1582697647417
-0.55,794.00,1582697649409
-0.51,794.30,1582697651413
-0.55,794.00,1582697653577
-0.56,793.90,1582697655409
-0.56,793.95,1582697657416
-0.59,793.70,1582697659411
-0.58,793.75,1582697661410
-0.58,793.75,1582697663413
-0.59,793.65,1582697665408
-0.59,793.65,1582697667407
-0.59,793.65,1582697669410
-0.59,793.65,1582697671421
-0.59,793.65,1582697673679
-0.59,793.65,1582697675411
-0.59,793.65,1582697677523
-0.59,793.65,1582697679484
-0.59,793.65,1582697681422
-0.59,793.65,1582697683405
-0.59,793.65,1582697705682
-0.59,793.65,1582697707483
-0.58,793.80,1582697709406
-0.58,793.80,1582697711423
-0.58,793.80,1582697713494
-0.56,793.95,1582697715544
-0.53,794.20,1582697717442
-0.53,794.20,1582697719539
-0.53,794.20,1582697721510
-0.53,794.20,1582697723451
-0.53,794.20,1582697725494
-0.52,794.25,1582697727543
-0.54,794.05,1582697729434
-0.56,793.95,1582697731476
-0.56,793.95,1582697733541
-0.55,794.00,1582697735415
-0.56,793.90,1582697737518
-0.58,793.75,1582697739484
-0.57,793.85,1582697741466
-0.58,793.80,1582697743508
-0.59,793.65,1582697745499
-0.60,793.60,1582697747444
-0.59,793.65,1582697749485
-0.60,793.60,1582697751525
-0.60,793.60,1582697753412
-0.61,793.50,1582697755462
-0.61,793.50,1582697757404
-0.62,793.45,1582697759409
-0.61,793.50,1582697761528
-0.60,793.60,1582697763517
-0.59,793.65,1582697765422
-0.59,793.65,1582697767494
-0.59,793.70,1582697769543
-0.59,793.70,1582697771411
-0.58,793.75,1582697773444
-0.58,793.75,1582697775524
-0.58,793.75,1582697777510
-0.58,793.80,1582697779541
-0.58,793.75,1582697781524
-0.58,793.80,1582697783414
-0.58,793.80,1582697785518
-0.58,793.80,1582697787535
-0.59,793.70,1582697789415
-0.59,793.70,1582697791574
-0.59,793.70,1582697793509
-0.60,793.60,1582697795407
-0.61,793.55,1582697797541
-0.61,793.50,1582697799519
-0.58,793.80,1582697801448
-0.58,793.75,1582697803444
-0.56,793.90,1582697805484
-0.53,794.15,1582697807464
-0.53,794.15,1582697809403
-0.53,794.15,1582697811440
-0.52,794.25,1582697813420
-0.52,794.25,1582697815484
-0.55,794.00,1582697817522
-0.55,794.00,1582697819556
-0.54,794.10,1582697821492
-0.55,794.00,1582697823542
-0.51,794.30,1582697825419
-0.53,794.20,1582697827563
-0.52,794.25,1582697829543
-0.54,794.10,1582697831502
-0.52,794.25,1582697833525
-0.53,794.20,1582697835500
-0.52,794.25,1582697837412
-0.52,794.25,1582697839517
-0.52,794.25,1582697841544
-0.51,794.35,1582697843477
-0.51,794.35,1582697845458
-0.51,794.35,1582697847552
-0.51,794.35,1582697849481
-0.51,794.35,1582697851550
-0.51,794.35,1582697853526
-0.52,794.25,1582697855428
-0.51,794.35,1582697857452
-0.51,794.30,1582697859490
-0.51,794.30,1582697861471
-0.51,794.30,1582697863513
-0.52,794.25,1582697865520
-0.54,794.10,1582697867534
-0.53,794.20,1582697869531
-0.53,794.20,1582697871503
-0.54,794.10,1582697873461
-0.53,794.20,1582697875539
-0.53,794.15,1582697877525
-0.53,794.15,1582697879457
-0.54,794.10,1582697881454
-0.54,794.10,1582697883511
-0.55,794.00,1582697885403
-0.54,794.05,1582697887410
-0.55,794.00,1582697889525
-0.56,793.95,1582697891413
-0.56,793.95,1582697893486
-0.56,793.90,1582697895526
-0.57,793.85,1582697897471
-0.58,793.80,1582697899470
-0.58,793.75,1582697901520
-0.56,793.90,1582697903480
-0.56,793.90,1582697905474
-0.56,793.95,1582697907536
-0.55,794.00,1582697909460
-0.54,794.05,1582697911558
-0.54,794.05,1582697913537
-0.54,794.05,1582697915486
-0.56,793.95,1582697917410
-0.56,793.95,1582697919528
-0.55,794.00,1582697921453
-0.55,794.00,1582697923545
-0.57,793.85,1582697925546
-0.56,793.90,1582697927435
-0.56,793.90,1582697929569
-0.55,794.00,1582697931522
-0.56,793.95,1582697933428
-0.56,793.95,1582697935417
-0.56,793.95,1582697937547
-0.55,794.00,1582697939411
-0.55,794.00,1582697941558
-0.55,794.00,1582697943511
-0.55,794.00,1582697945458
-0.54,794.05,1582697947535
-0.54,794.10,1582697949527
-0.54,794.10,1582697951441
-0.55,794.00,1582697953501
-0.55,794.00,1582697955521
-0.54,794.10,1582697957457
-0.53,794.15,1582697959397
-0.53,794.15,1582697961510
-0.54,794.05,1582697963445
-0.54,794.05,1582697965547
-0.54,794.05,1582697967536
-0.55,794.00,1582697969409
-0.54,794.05,1582697971439
-0.54,794.05,1582697973396
-0.54,794.05,1582697975417
-0.54,794.05,1582697977444
-0.54,794.05,1582697979503
-0.56,793.95,1582697981500
-0.56,793.95,1582697983533
-0.56,793.90,1582697985522
-0.55,794.00,1582697987452
-0.55,794.00,1582697989470
-0.55,794.00,1582697991521
-0.56,793.95,1582697993489
-0.55,794.00,1582697995438
-0.55,794.00,1582697997500
-0.55,794.00,1582697999409
-0.54,794.05,1582698001515
-0.55,794.00,1582698003510
-0.53,794.15,1582698005470
-0.55,794.00,1582698007395
-0.54,794.05,1582698009521
-0.54,794.05,1582698011442
-0.54,794.05,1582698013486
-0.54,794.05,1582698015477
-0.54,794.05,1582698017439
-0.55,794.00,1582698019420
-0.55,794.00,1582698021395
-0.55,794.00,1582698023469
-0.53,794.20,1582698025447
-0.55,794.00,1582698027394
-0.54,794.05,1582698029416
-0.54,794.05,1582698031399
-0.55,794.00,1582698033399
-0.55,794.00,1582698035464
-0.53,794.20,1582698037449
-0.55,794.00,1582698039395
-0.54,794.10,1582698041426
-0.55,794.00,1582698043450
-0.55,794.00,1582698045500
-0.56,793.95,1582698047502
-0.55,794.00,1582698049498
-0.53,794.15,1582698051520
-0.53,794.15,1582698053457
-0.53,794.20,1582698055509
-0.55,794.00,1582698057530
-0.53,794.15,1582698059438
-0.54,794.10,1582698061394
-0.55,794.00,1582698063402
-0.53,794.20,1582698065451
-0.53,794.20,1582698067452
-0.53,794.20,1582698069542
-0.55,794.00,1582698071438
-0.56,793.90,1582698073420
-0.53,794.20,1582698075508
-0.54,794.10,1582698077440
-0.54,794.10,1582698079479
-0.54,794.05,1582698081531
-0.54,794.10,1582698083411
-0.54,794.10,1582698085506
-0.57,793.85,1582698087417
-0.55,794.00,1582698089596
-0.55,794.00,1582698091397
-0.55,794.00,1582698093400
-0.54,794.10,1582698095400
-0.55,794.00,1582698097463
-0.55,794.00,1582698099469
-0.54,794.10,1582698101423
-0.55,794.00,1582698103447
-0.57,793.85,1582698105506
-0.56,793.95,1582698107460
-0.59,793.65,1582698109392
-0.58,793.80,1582698111478
-0.56,793.95,1582698113436
-0.55,794.00,1582698115505
-0.55,794.00,1582698117488
-0.56,793.95,1582698119467
-0.56,793.95,1582698121467
-0.54,794.05,1582698123508
-0.55,794.00,1582698125449
-0.54,794.05,1582698127394
-0.54,794.05,1582698129530
-0.54,794.10,1582698131422
-0.54,794.10,1582698133490
-0.55,794.00,1582698135398
-0.54,794.05,1582698137407
-0.55,794.00,1582698139432
-0.55,794.00,1582698141517
-0.56,793.95,1582698143439
-0.56,793.95,1582698145461
-0.55,794.00,1582698147392
-0.54,794.10,1582698149421
-0.55,794.00,1582698151390
-0.54,794.10,1582698153516
-0.55,794.00,1582698155415
-0.55,794.00,1582698157494
-0.54,794.10,1582698159507
-0.55,794.00,1582698161405
-0.50,794.40,1582698163469
-0.50,794.40,1582698165529
-0.53,794.15,1582698167398
-0.53,794.15,1582698169391
-0.54,794.10,1582698171529
-0.52,794.25,1582698173441
-0.53,794.15,1582698175392
-0.52,794.25,1582698177462
-0.53,794.20,1582698179428
-0.53,794.15,1582698181527
-0.54,794.05,1582698183390
-0.52,794.25,1582698185419
-0.52,794.25,1582698187538
-0.52,794.25,1582698189503
-0.52,794.25,1582698191397
-0.52,794.25,1582698193479
-0.50,794.40,1582698195456
-0.53,794.20,1582698197394
-0.53,794.20,1582698199462
-0.50,794.40,1582698201508
-0.53,794.15,1582698203443
-0.52,794.25,1582698205431
-0.52,794.25,1582698207390
-0.52,794.25,1582698209504
-0.52,794.25,1582698211393
-0.52,794.25,1582698213524
-0.52,794.25,1582698215395
-0.52,794.25,1582698217504
-0.51,794.35,1582698219503
-0.51,794.35,1582698221402
-0.51,794.30,1582698223431
-0.52,794.25,1582698225499
-0.52,794.25,1582698227403
-0.52,794.25,1582698229429
-0.53,794.20,1582698231388
-0.55,794.00,1582698233420
-0.55,794.00,1582698235484
-0.54,794.10,1582698237387
-0.55,794.00,1582698239398
-0.52,794.25,1582698241458
-0.51,794.30,1582698243500
-0.50,794.40,1582698245390
-0.51,794.35,1582698247537
-0.51,794.30,1582698249519
-0.54,794.10,1582698251403
-0.54,794.10,1582698253387
-0.53,794.20,1582698255415
-0.52,794.25,1582698257506
-0.53,794.15,1582698259530
-0.55,794.00,1582698261462
-0.55,794.00,1582698263445
-0.55,794.00,1582698265434
-0.53,794.15,1582698267511
-0.55,794.00,1582698269407
-0.55,794.00,1582698271528
-0.55,794.00,1582698273504
-0.52,794.25,1582698275393
-0.53,794.15,1582698277462
-0.53,794.15,1582698279528
-0.53,794.20,1582698281571
-0.53,794.20,1582698283396
-0.52,794.25,1582698285500
-0.54,794.05,1582698287415
-0.54,794.10,1582698289542
-0.53,794.20,1582698291490
-0.52,794.25,1582698293433
-0.53,794.20,1582698295480
-0.51,794.30,1582698297461
-0.54,794.10,1582698299481
-0.54,794.10,1582698301458
-0.50,794.40,1582698303502
-0.52,794.25,1582698305390
-0.49,794.45,1582698307534
-0.53,794.20,1582698309474
-0.51,794.30,1582698311482
-0.53,794.20,1582698313461
-0.51,794.30,1582698315489
-0.53,794.15,1582698317465
-0.51,794.30,1582698319538
-0.53,794.15,1582698321509
-0.53,794.15,1582698323417
-0.53,794.15,1582698325500
-0.51,794.35,1582698327501
-0.51,794.35,1582698329479
-0.51,794.35,1582698331459
-0.51,794.35,1582698333499
-0.53,794.15,1582698335395
-0.53,794.20,1582698337534
-0.53,794.20,1582698339500
-0.50,794.40,1582698341420
-0.53,794.20,1582698343458
-0.50,794.40,1582698345456
-0.51,794.35,1582698347481
-0.51,794.35,1582698349423
-0.51,794.35,1582698351465
-0.51,794.35,1582698353439
-0.52,794.25,1582698355426
-0.51,794.35,1582698357496
-0.52,794.25,1582698359454
-0.52,794.25,1582698361441
-0.49,794.50,1582698363500
-0.52,794.25,1582698365448
-0.52,794.25,1582698367454
-0.52,794.25,1582698369488
-0.52,794.25,1582698371447
-0.51,794.35,1582698373430
-0.51,794.35,1582698375497
-0.52,794.25,1582698377463
-0.52,794.25,1582698379424
-0.51,794.30,1582698381472
-0.52,794.25,1582698383511
-0.51,794.30,1582698385422
-0.54,794.10,1582698387498
-0.54,794.10,1582698389587
-0.52,794.25,1582698391531
-0.52,794.25,1582698393498
-0.54,794.10,1582698395399
-0.54,794.10,1582698397382
-0.54,794.10,1582698399502
-0.52,794.25,1582698401394
-0.54,794.10,1582698403423
-0.54,794.10,1582698405475
-0.52,794.25,1582698407391
-0.54,794.10,1582698409531
-0.53,794.20,1582698411514
-0.53,794.20,1582698413427
-0.53,794.20,1582698415436
-0.53,794.20,1582698417498
-0.51,794.30,1582698419387
-0.53,794.20,1582698421405
-0.52,794.25,1582698423497
-0.51,794.30,1582698425493
-0.49,794.50,1582698427497
-0.53,794.20,1582698429458
-0.53,794.20,1582698431558
-0.53,794.20,1582698433389
-0.53,794.20,1582698435519
-0.51,794.30,1582698437426
-0.53,794.20,1582698439398
-0.53,794.20,1582698441382
-0.51,794.35,1582698443407
-0.52,794.25,1582698445490
-0.51,794.35,1582698447422
-0.51,794.35,1582698449426
-0.53,794.20,1582698451455
-0.50,794.40,1582698453507
-0.50,794.40,1582698455385
-0.51,794.35,1582698457379
-0.50,794.40,1582698459495
-0.50,794.40,1582698461489
-0.50,794.40,1582698463383
-0.51,794.30,1582698465464
-0.53,794.15,1582698467387
-0.53,794.20,1582698469488
-0.55,794.00,1582698471517
-0.55,794.00,1582698473451
-0.55,794.00,1582698475422
-0.55,794.00,1582698477492
-0.55,794.00,1582698479434
-0.55,794.00,1582698481419
-0.55,794.00,1582698483516
-0.53,794.20,1582698485442
-0.52,794.25,1582698487493
-0.55,794.00,1582698489488
-0.53,794.15,1582698491386
-0.55,794.00,1582698493421
-0.54,794.05,1582698495492
-0.53,794.20,1582698497387
-0.53,794.15,1582698499418
-0.55,794.00,1582698501379
-0.53,794.20,1582698503386
-0.53,794.20,1582698505527
-0.55,794.00,1582698507503
-0.55,794.00,1582698509552
-0.54,794.05,1582698511507
-0.55,794.00,1582698513494
-0.52,794.25,1582698515430
-0.55,794.00,1582698517515
-0.55,794.00,1582698519492
-0.55,794.00,1582698521405
-0.53,794.15,1582698523449
-0.54,794.05,1582698525419
-0.55,794.00,1582698527441
-0.54,794.10,1582698529515
-0.54,794.05,1582698531502
-0.55,794.00,1582698533417
-0.55,794.00,1582698535454
-0.52,794.25,1582698537492
-0.53,794.20,1582698539420
-0.53,794.20,1582698541493
-0.52,794.25,1582698543454
-0.46,794.70,1582698545445
-0.46,794.70,1582698547526
-0.49,794.45,1582698549515
-0.46,794.70,1582698551386
-0.51,794.35,1582698553464
-0.49,794.50,1582698555454
-0.54,794.05,1582698557394
-0.49,794.50,1582698559466
-0.49,794.50,1582698561377
-0.49,794.50,1582698563424
-0.49,794.50,1582698565423
-0.49,794.45,1582698567492
-0.49,794.45,1582698569444
-0.49,794.45,1582698571525
-0.53,794.15,1582698573490
-0.49,794.45,1582698575434
-0.53,794.15,1582698577480
-0.50,794.40,1582698579514
-0.50,794.40,1582698581413
-0.49,794.45,1582698583418
-0.51,794.35,1582698585447
-0.51,794.35,1582698587381
-0.53,794.20,1582698589479
-0.52,794.25,1582698591453
-0.52,794.25,1582698593652
-0.51,794.35,1582698595471
-0.51,794.35,1582698597491
-0.52,794.25,1582698599409
-0.51,794.35,1582698601417
-0.52,794.25,1582698603418
-0.51,794.35,1582698605393
-0.52,794.25,1582698607441
-0.49,794.45,1582698609502
-0.51,794.35,1582698611425
-0.52,794.25,1582698613512
-0.51,794.35,1582698615451
-0.51,794.35,1582698617378
-0.51,794.35,1582698619478
-0.51,794.30,1582698621376
-0.51,794.35,1582698623447
-0.51,794.35,1582698625410
-0.51,794.35,1582698627511
-0.51,794.30,1582698629395
-0.51,794.30,1582698631415
-0.51,794.30,1582698633477
-0.51,794.35,1582698635383
-0.51,794.30,1582698637521
-0.53,794.15,1582698639478
-0.51,794.30,1582698641383
-0.51,794.30,1582698643446
-0.52,794.25,1582698645470
-0.53,794.15,1582698647410
-0.53,794.20,1582698649443
-0.51,794.35,1582698651442
-0.51,794.35,1582698653428
-0.52,794.25,1582698655396
-0.52,794.25,1582698657476
-0.52,794.25,1582698659462
-0.51,794.35,1582698661490
-0.49,794.50,1582698663437
